"x","M","I","S","L","U"
130,17.6752537740335,22.8726914243596,59.4520548016069,0,0
130.1,17.6933431436492,22.8783781211343,59.4282787352165,0,0
130.2,17.711431528391,22.8840562942581,59.4045121773509,0,0
130.3,17.7295189192857,22.8897259565069,59.3807551242073,0,0
130.4,17.7476053073777,22.8953871206376,59.3570075719847,0,0
130.5,17.7656906837288,22.9010397993877,59.3332695168835,0,0
130.6,17.7837750394188,22.9066840054758,59.3095409551055,0,0
130.7,17.8018583655446,22.9123197516013,59.2858218828541,0,0
130.8,17.819940653221,22.9179470504446,59.2621122963344,0,0
130.9,17.83802189358,22.9235659146672,59.2384121917528,0,0
131,17.8561020777712,22.9291763569116,59.2147215653173,0,0
131.1,17.8741811969615,22.9347783898012,59.1910404132373,0,0
131.2,17.8922592423355,22.9403720259406,59.1673687317239,0,0
131.3,17.9103362050949,22.9459572779154,59.1437065169897,0,0
131.4,17.9284120764588,22.9515341582926,59.1200537652486,0,0
131.5,17.9464868476637,22.9571026796201,59.0964104727163,0,0
131.6,17.9645605099633,22.962662854427,59.0727766356097,0,0
131.7,17.9826330546287,22.9682146952238,59.0491522501475,0,0
131.8,18.000704472948,22.9737582145021,59.0255373125499,0,0
131.9,18.0187747562269,22.9792934247348,59.0019318190383,0,0
132,18.0368438957879,22.9848203383762,58.9783357658359,0,0
132.1,18.0549118829708,22.9903389678618,58.9547491491674,0,0
132.2,18.0729787091326,22.9958493256085,58.9311719652589,0,0
132.3,18.0910443656474,23.0013514240146,58.907604210338,0,0
132.4,18.1091088439062,23.0068452754599,58.8840458806339,0,0
132.5,18.1271721353171,23.0123308923055,58.8604969723773,0,0
132.6,18.1452342313055,23.0178082868941,58.8369574818003,0,0
132.7,18.1632951233135,23.0232774715498,58.8134274051367,0,0
132.8,18.1813548028002,23.0287384585783,58.7899067386215,0,0
132.9,18.1994132612416,23.0341912602668,58.7663954784916,0,0
133,18.2174704901309,23.039635888884,58.7428936209851,0,0
133.1,18.2355264809778,23.0450723566805,58.7194011623416,0,0
133.2,18.2535812253092,23.0505006758883,58.6959180988025,0,0
133.3,18.2716347146686,23.055920858721,58.6724444266104,0,0
133.4,18.2896869406162,23.0613329173742,58.6489801420095,0,0
133.5,18.3077378947295,23.0667368640249,58.6255252412456,0,0
133.6,18.3257875686021,23.0721327108321,58.6020797205659,0,0
133.7,18.3438359538447,23.0775204699363,58.578643576219,0,0
133.8,18.3618830420848,23.08290015346,58.5552168044552,0,0
133.9,18.3799288249661,23.0882717735076,58.5317994015262,0,0
134,18.3979732941495,23.0936353421652,58.5083913636853,0,0
134.1,18.4160164413121,23.0989908715008,58.4849926871871,0,0
134.2,18.4340582581478,23.1043383735643,58.4616033682879,0,0
134.3,18.452098736367,23.1096778603877,58.4382234032453,0,0
134.4,18.4701378676966,23.1150093439848,58.4148527883186,0,0
134.5,18.4881756438801,23.1203328363514,58.3914915197685,0,0
134.6,18.5062120566775,23.1256483494654,58.3681395938571,0,0
134.7,18.5242470978652,23.1309558952866,58.3447970068482,0,0
134.8,18.5422807592359,23.1362554857572,58.3214637550069,0,0
134.9,18.5603130325989,23.1415471328011,58.2981398346,0,0
135,18.5783439097799,23.1468308483245,58.2748252418956,0,0
135.1,18.5963733826208,23.1521066442159,58.2515199731633,0,0
135.2,18.6144014429799,23.1573745323458,58.2282240246743,0,0
135.3,18.6324280827318,23.1626345245668,58.2049373927014,0,0
135.4,18.6504532937674,23.1678866327141,58.1816600735185,0,0
135.5,18.6684770679939,23.1731308686048,58.1583920634013,0,0
135.6,18.6864993973344,23.1783672440385,58.135133358627,0,0
135.7,18.7045202737288,23.183595770797,58.1118839554742,0,0
135.8,18.7225396891325,23.1888164606446,58.0886438502229,0,0
135.9,18.7405576355175,23.1940293253277,58.0654130391548,0,0
136,18.7585741048718,23.1992343765753,58.0421915185529,0,0
136.1,18.7765890891994,23.2044316260988,58.0189792847017,0,0
136.2,18.7946025805206,23.209621085592,57.9957763338874,0,0
136.3,18.8126145708714,23.2148027667312,57.9725826623974,0,0
136.4,18.8306250523041,23.2199766811752,57.9493982665207,0,0
136.5,18.8486340168869,23.2251428405652,57.9262231425479,0,0
136.6,18.8666414567039,23.2303012565252,57.9030572867709,0,0
136.7,18.8846473638552,23.2354519406616,57.8799006954832,0,0
136.8,18.9026517304569,23.2405949045633,57.8567533649798,0,0
136.9,18.9206545486408,23.2457301598022,57.833615291557,0,0
137,18.9386558105548,23.2508577179325,57.8104864715127,0,0
137.1,18.9566555083623,23.2559775904912,57.7873669011465,0,0
137.2,18.9746536342429,23.261089788998,57.764256576759,0,0
137.3,18.9926501803918,23.2661943249555,57.7411554946528,0,0
137.4,19.0106451390198,23.2712912098487,57.7180636511315,0,0
137.5,19.0286385023537,23.2763804551457,57.6949810425005,0,0
137.6,19.046630262636,23.2814620722973,57.6719076650667,0,0
137.7,19.0646204121247,23.2865360727372,57.6488435151381,0,0
137.8,19.0826089430935,23.2916024678818,57.6257885890247,0,0
137.9,19.1005958478319,23.2966612691305,57.6027428830376,0,0
138,19.1185811186449,23.3017124878656,57.5797063934894,0,0
138.1,19.1365647478531,23.3067561354525,57.5566791166944,0,0
138.2,19.1545467277926,23.3117922232392,57.5336610489682,0,0
138.3,19.1725270508152,23.316820762557,57.5106521866279,0,0
138.4,19.1905057092879,23.3218417647201,57.487652525992,0,0
138.5,19.2084826955936,23.3268552410257,57.4646620633807,0,0
138.6,19.2264580021303,23.3318612027543,57.4416807951154,0,0
138.7,19.2444316213117,23.3368596611691,57.4187087175191,0,0
138.8,19.2624035455668,23.3418506275168,57.3957458269164,0,0
138.9,19.2803737673398,23.346834113027,57.3727921196332,0,0
139,19.2983422790907,23.3518101289126,57.3498475919968,0,0
139.1,19.3163090732944,23.3567786863695,57.3269122403361,0,0
139.2,19.3342741424414,23.3617397965771,57.3039860609815,0,0
139.3,19.3522374790374,23.3666934706978,57.2810690502648,0,0
139.4,19.3701990756032,23.3716397198774,57.2581612045193,0,0
139.5,19.3881589246752,23.3765785552451,57.2352625200797,0,0
139.6,19.4061170188047,23.3815099879131,57.2123729932822,0,0
139.7,19.4240733505583,23.3864340289771,57.1894926204645,0,0
139.8,19.4420279125178,23.3913506895164,57.1666213979658,0,0
139.9,19.4599806972801,23.3962599805933,57.1437593221266,0,0
140,19.4779316974571,23.4011619132538,57.120906389289,0,0
140.1,19.4958809056761,23.4060564985272,57.0980625957966,0,0
140.2,19.5138283145793,23.4109437474264,57.0752279379943,0,0
140.3,19.5317739168237,23.4158236709477,57.0524024122286,0,0
140.4,19.5497177050818,23.4206962800708,57.0295860148474,0,0
140.5,19.5676596720407,23.4255615857592,57.0067787422001,0,0
140.6,19.5855998104027,23.4304195989597,56.9839805906375,0,0
140.7,19.603538112885,23.4352703306031,56.9611915565119,0,0
140.8,19.6214745722196,23.4401137916033,56.9384116361771,0,0
140.9,19.6394091811536,23.4449499928581,56.9156408259883,0,0
141,19.6573419324487,23.4497789452491,56.8928791223021,0,0
141.1,19.6752728188819,23.4546006596414,56.8701265214768,0,0
141.2,19.6932018332445,23.4594151468838,56.8473830198717,0,0
141.3,19.711128968343,23.4642224178089,56.8246486138481,0,0
141.4,19.7290542169985,23.4690224832331,56.8019232997684,0,0
141.5,19.7469775720469,23.4738153539565,56.7792070739965,0,0
141.6,19.7648990263389,23.4786010407632,56.7564999328979,0,0
141.7,19.7828185727398,23.4833795544208,56.7338018728394,0,0
141.8,19.8007362041296,23.4881509056811,56.7111128901893,0,0
141.9,19.818651913403,23.4929151052796,56.6884329813174,0,0
142,19.8365656934693,23.4976721639357,56.6657621425949,0,0
142.1,19.8544775372526,23.5024220923529,56.6431003703945,0,0
142.2,19.8723874376913,23.5071649012185,56.6204476610902,0,0
142.3,19.8902953877386,23.5119006012037,56.5978040110577,0,0
142.4,19.9082013803621,23.516629202964,56.5751694166739,0,0
142.5,19.926105408544,23.5213507171386,56.5525438743174,0,0
142.6,19.9440074652809,23.526065154351,56.529927380368,0,0
142.7,19.9619075435841,23.5307725252087,56.5073199312071,0,0
142.8,19.9798056364791,23.5354728403033,56.4847215232176,0,0
142.9,19.997701737006,23.5401661102104,56.4621321527836,0,0
143,20.0155958382192,23.54485234549,56.4395518162908,0,0
143.1,20.0334879331875,23.549531556686,56.4169805101265,0,0
143.2,20.0513780149942,23.5542037543267,56.3944182306792,0,0
143.3,20.0692660767366,23.5588689489245,56.3718649743389,0,0
143.4,20.0871521115267,23.5635271509762,56.3493207374971,0,0
143.5,20.1050361124906,23.5681783709626,56.3267855165467,0,0
143.6,20.1229180727687,23.5728226193491,56.3042593078822,0,0
143.7,20.1407979855156,23.5774599065852,56.2817421078993,0,0
143.8,20.1586758439001,23.5820902431047,56.2592339129952,0,0
143.9,20.1765516411053,23.586713639326,56.2367347195687,0,0
144,20.1944253703285,23.5913301056517,56.2142445240198,0,0
144.1,20.212297024781,23.5959396524688,56.1917633227502,0,0
144.2,20.2301665976883,23.6005422901488,56.1692911121629,0,0
144.3,20.24803408229,23.6051380290477,56.1468278886622,0,0
144.4,20.2658994718399,23.6097268795059,56.1243736486542,0,0
144.5,20.2837627596057,23.6143088518483,56.101928388546,0,0
144.6,20.3016239388693,23.6188839563843,56.0794921047465,0,0
144.7,20.3194830029263,23.6234522034079,56.0570647936658,0,0
144.8,20.3373399450867,23.6280136031977,56.0346464517157,0,0
144.9,20.3551947586742,23.6325681660168,56.012237075309,0,0
145,20.3730474370265,23.637115902113,55.9898366608605,0,0
145.1,20.3908979734954,23.6416568217187,55.9674452047859,0,0
145.2,20.4087463614464,23.6461909350509,55.9450627035027,0,0
145.3,20.4265925942588,23.6507182523116,55.9226891534296,0,0
145.4,20.4444366653261,23.655238783687,55.9003245509869,0,0
145.5,20.4622785680554,23.6597525393484,55.8779688925963,0,0
145.6,20.4801182958675,23.6642595294517,55.8556221746808,0,0
145.7,20.4979558421973,23.6687597641377,55.833284393665,0,0
145.8,20.5157912004933,23.6732532535319,55.8109555459747,0,0
145.9,20.5336243642178,23.6777400077447,55.7886356280375,0,0
146,20.5514553268466,23.6822200368712,55.7663246362821,0,0
146.1,20.5692840818696,23.6866933509916,55.7440225671388,0,0
146.2,20.58711062279,23.6911599601707,55.7217294170392,0,0
146.3,20.604934943125,23.6956198744585,55.6994451824165,0,0
146.4,20.6227570364052,23.7000731038898,55.677169859705,0,0
146.5,20.6405768961748,23.7045196584843,55.6549034453409,0,0
146.6,20.6583945159918,23.7089595482467,55.6326459357615,0,0
146.7,20.6762098894276,23.713392783167,55.6103973274055,0,0
146.8,20.6940230100671,23.7178193732197,55.5881576167132,0,0
146.9,20.711833871509,23.7222393283647,55.5659268001262,0,0
147,20.7296424673653,23.7266526585471,55.5437048740877,0,0
147.1,20.7474487912614,23.7310593736966,55.521491835042,0,0
147.2,20.7652528368363,23.7354594837285,55.4992876794352,0,0
147.3,20.7830545977425,23.739852998543,55.4770924037145,0,0
147.4,20.8008540676457,23.7442399280256,55.4549060043287,0,0
147.5,20.8186512402253,23.7486202820467,55.432728477728,0,0
147.6,20.8364461091738,23.7529940704622,55.410559820364,0,0
147.7,20.8542386681972,23.7573613031132,55.3884000286896,0,0
147.8,20.8720289110148,23.7617219898259,55.3662490991594,0,0
147.9,20.8898168313591,23.7660761404118,55.3441070282291,0,0
148,20.9076024229761,23.7704237646678,55.3219738123561,0,0
148.1,20.9253856796249,23.774764872376,55.2998494479991,0,0
148.2,20.943166595078,23.7790994733041,55.277733931618,0,0
148.3,20.9609451631209,23.7834275772046,55.2556272596745,0,0
148.4,20.9787213775524,23.7877491938161,55.2335294286315,0,0
148.5,20.9964952321847,23.792064332862,55.2114404349533,0,0
148.6,21.0142667208429,23.7963730040514,55.1893602751057,0,0
148.7,21.0320358373653,23.8006752170789,55.1672889455558,0,0
148.8,21.0498025756033,23.8049709816244,55.1452264427723,0,0
148.9,21.0675669294214,23.8092603073534,55.1231727632252,0,0
149,21.0853288926973,23.8135432039169,55.1011279033858,0,0
149.1,21.1030884593216,23.8178196809515,55.079091859727,0,0
149.2,21.120845623198,23.822089748079,55.057064628723,0,0
149.3,21.1386003782432,23.8263534149074,55.0350462068494,0,0
149.4,21.1563527183869,23.8306106910297,55.0130365905834,0,0
149.5,21.1741026375718,23.8348615860248,54.9910357764034,0,0
149.6,21.1918501297535,23.8391061094574,54.9690437607892,0,0
149.7,21.2095951889005,23.8433442708775,54.9470605402221,0,0
149.8,21.2273378089942,23.847576079821,54.9250861111848,0,0
149.9,21.2450779840291,23.8518015458095,54.9031204701614,0,0
150,21.2628157080123,23.8560206783503,54.8811636136374,0,0
150.1,21.2805509749639,23.8602334869364,54.8592155380997,0,0
150.2,21.2982837789167,23.8644399810467,54.8372762400366,0,0
150.3,21.3160141139164,23.8686401701458,54.8153457159378,0,0
150.4,21.3337419740215,23.8728340636841,54.7934239622944,0,0
150.5,21.3514673533032,23.8770216710978,54.771510975599,0,0
150.6,21.3691902458454,23.8812030018091,54.7496067523455,0,0
150.7,21.3869106457448,23.885378065226,54.7277112890291,0,0
150.8,21.4046285471109,23.8895468707424,54.7058245821467,0,0
150.9,21.4223439440656,23.893709427738,54.6839466281964,0,0
151,21.4400568307437,23.8978657455787,54.6620774236776,0,0
151.1,21.4577672012925,23.9020158336162,54.6402169650913,0,0
151.2,21.475475049872,23.9061597011881,54.6183652489399,0,0
151.3,21.4931803706548,23.9102973576182,54.596522271727,0,0
151.4,21.5108831578261,23.9144288122162,54.5746880299577,0,0
151.5,21.5285834055834,23.9185540742778,54.5528625201387,0,0
151.6,21.5462811081372,23.922673153085,54.5310457387778,0,0
151.7,21.5639762597101,23.9267860579056,54.5092376823844,0,0
151.8,21.5816688545373,23.9308927979936,54.4874383474691,0,0
151.9,21.5993588868667,23.9349933825893,54.465647730544,0,0
152,21.6170463509583,23.939087820919,54.4438658281227,0,0
152.1,21.6347312410849,23.9431761221951,54.42209263672,0,0
152.2,21.6524135515313,23.9472582956163,54.4003281528523,0,0
152.3,21.6700932765952,23.9513343503676,54.3785723730372,0,0
152.4,21.6877704105862,23.95540429562,54.3568252937938,0,0
152.5,21.7054449478265,23.9594681405309,54.3350869116426,0,0
152.6,21.7231168826507,23.963525894244,54.3133572231053,0,0
152.7,21.7407862094054,23.9675775658892,54.2916362247054,0,0
152.8,21.7584529224498,23.9716231645828,54.2699239129674,0,0
152.9,21.7761170161554,23.9756626994274,54.2482202844173,0,0
153,21.7937784849056,23.9796961795119,54.2265253355825,0,0
153.1,21.8114373230963,23.9837236139117,54.204839062992,0,0
153.2,21.8290935251358,23.9877450116885,54.1831614631758,0,0
153.3,21.8467470854441,23.9917603818904,54.1614925326655,0,0
153.4,21.8643979984537,23.9957697335521,54.1398322679942,0,0
153.5,21.8820462586093,23.9997730756945,54.1181806656961,0,0
153.6,21.8996918603676,24.0037704173252,54.0965377223071,0,0
153.7,21.9173347981975,24.0077617674383,54.0749034343642,0,0
153.8,21.9349750665798,24.0117471350142,54.053277798406,0,0
153.9,21.9526126600076,24.01572652902,54.0316608109724,0,0
154,21.970247572986,24.0196999584095,54.0100524686046,0,0
154.1,21.9878798000321,24.0236674321227,53.9884527678453,0,0
154.2,22.005509335675,24.0276289590865,53.9668617052385,0,0
154.3,22.0231361744559,24.0315845482143,53.9452792773298,0,0
154.4,22.0407603109279,24.0355342084063,53.9237054806658,0,0
154.5,22.058381739656,24.0394779485491,53.9021403117949,0,0
154.6,22.0760004552173,24.0434157775162,53.8805837672665,0,0
154.7,22.0936164522007,24.0473477041677,53.8590358436316,0,0
154.8,22.111229725207,24.0512737373505,53.8374965374426,0,0
154.9,22.1288402688489,24.055193885898,53.8159658452531,0,0
155,22.146448077751,24.0591081586307,53.7944437636183,0,0
155.1,22.1640531465498,24.0630165643556,53.7729302890946,0,0
155.2,22.1816554698934,24.0669191118667,53.7514254182399,0,0
155.3,22.199255042442,24.0708158099447,53.7299291476133,0,0
155.4,22.2168518588672,24.0747066673572,53.7084414737756,0,0
155.5,22.2344459138529,24.0785916928586,53.6869623932885,0,0
155.6,22.2520372020942,24.0824708951902,53.6654919027156,0,0
155.7,22.2696257182983,24.0863442830803,53.6440299986215,0,0
155.8,22.2872114571839,24.0902118652438,53.6225766775723,0,0
155.9,22.3047944134815,24.094073650383,53.6011319361355,0,0
156,22.3223745819332,24.0979296471869,53.5796957708799,0,0
156.1,22.3399519572929,24.1017798643313,53.5582681783757,0,0
156.2,22.357526534326,24.1056243104794,53.5368491551946,0,0
156.3,22.3750983078095,24.109462994281,53.5154386979095,0,0
156.4,22.392667272532,24.1132959243734,53.4940368030946,0,0
156.5,22.4102334232937,24.1171231093805,53.4726434673258,0,0
156.6,22.4277967549065,24.1209445579135,53.45125868718,0,0
156.7,22.4453572621936,24.1247602785707,53.4298824592358,0,0
156.8,22.4629149399898,24.1285702799374,53.4085147800728,0,0
156.9,22.4804697831415,24.1323745705862,53.3871556462723,0,0
157,22.4980217865064,24.1361731590767,53.3658050544169,0,0
157.1,22.5155709449539,24.1399660539558,53.3444630010903,0,0
157.2,22.5331172533646,24.1437532637574,53.323129482878,0,0
157.3,22.5506607066308,24.1475347970028,53.3018044963665,0,0
157.4,22.5682012996558,24.1513106622004,53.2804880381438,0,0
157.5,22.5857390273548,24.155080867846,53.2591801047993,0,0
157.6,22.6032738846539,24.1588454224224,53.2378806929237,0,0
157.7,22.6208058664908,24.1626043344,53.2165897991092,0,0
157.8,22.6383349678146,24.1663576122363,53.1953074199492,0,0
157.9,22.6558611835855,24.1701052643761,53.1740335520384,0,0
158,22.6733845087751,24.1738472992518,53.1527681919732,0,0
158.1,22.6909049383663,24.1775837252828,53.1315113363509,0,0
158.2,22.7084224673533,24.1813145508761,53.1102629817706,0,0
158.3,22.7259370907413,24.1850397844262,53.0890231248325,0,0
158.4,22.7434488035471,24.1887594343147,53.0677917621382,0,0
158.5,22.7609576007985,24.1924735089109,53.0465688902907,0,0
158.6,22.7784634775343,24.1961820165714,53.0253545058943,0,0
158.7,22.7959664288048,24.1998849656405,53.0041486055547,0,0
158.8,22.8134664496713,24.2035823644496,52.9829511858791,0,0
158.9,22.8309635352062,24.2072742213181,52.9617622434757,0,0
159,22.848457680493,24.2109605445525,52.9405817749545,0,0
159.1,22.8659488806265,24.2146413424471,52.9194097769264,0,0
159.2,22.8834371307123,24.2183166232837,52.898246246004,0,0
159.3,22.9009224258673,24.2219863953316,52.8770911788011,0,0
159.4,22.9184047612192,24.225650666848,52.8559445719329,0,0
159.5,22.9358841319068,24.2293094460772,52.8348064220159,0,0
159.6,22.9533605330801,24.2329627412518,52.8136767256681,0,0
159.7,22.9708339598999,24.2366105605914,52.7925554795087,0,0
159.8,22.9883044075379,24.2402529123038,52.7714426801583,0,0
159.9,23.005771871177,24.2438898045842,52.7503383242388,0,0
160,23.0232363460108,24.2475212456157,52.7292424083736,0,0
160.1,23.0406978272439,24.2511472435689,52.7081549291872,0,0
160.2,23.0581563100918,24.2547678066024,52.6870758833058,0,0
160.3,23.075611789781,24.2583829428625,52.6660052673566,0,0
160.4,23.0930642615485,24.2619926604832,52.6449430779683,0,0
160.5,23.1105137206426,24.2655969675863,52.6238893117711,0,0
160.6,23.1279601623221,24.2691958722816,52.6028439653963,0,0
160.7,23.1454035818568,24.2727893826666,52.5818070354766,0,0
160.8,23.1628439745271,24.2763775068267,52.5607785186462,0,0
160.9,23.1802813356244,24.2799602528352,52.5397584115404,0,0
161,23.1977156604507,24.2835376287533,52.5187467107961,0,0
161.1,23.2151469443187,24.28710964263,52.4977434130513,0,0
161.2,23.232575182552,24.2906763025024,52.4767485149457,0,0
161.3,23.2500003704847,24.2942376163954,52.4557620131199,0,0
161.4,23.2674225034617,24.2977935923222,52.4347839042161,0,0
161.5,23.2848415768386,24.3013442382835,52.4138141848779,0,0
161.6,23.3022575859816,24.3048895622683,52.39285285175,0,0
161.7,23.3196705262676,24.3084295722537,52.3718999014788,0,0
161.8,23.3370803930838,24.3119642762046,52.3509553307116,0,0
161.9,23.3544871818285,24.3154936820741,52.3300191360974,0,0
162,23.3718908879102,24.3190177978034,52.3090913142864,0,0
162.1,23.3892915067482,24.3225366313218,52.28817186193,0,0
162.2,23.4066890337721,24.3260501905466,52.2672607756813,0,0
162.3,23.4240834644222,24.3295584833833,52.2463580521945,0,0
162.4,23.4414747941493,24.3330615177257,52.225463688125,0,0
162.5,23.4588630184147,24.3365593014555,52.2045776801298,0,0
162.6,23.4762481326901,24.3400518424427,52.1837000248672,0,0
162.7,23.4936301324578,24.3435391485456,52.1628307189967,0,0
162.8,23.5110090132103,24.3470212276106,52.1419697591792,0,0
162.9,23.5283847704507,24.3504980874723,52.121117142077,0,0
163,23.5457573996926,24.3539697359538,52.1002728643536,0,0
163.1,23.5631268964597,24.3574361808663,52.079436922674,0,0
163.2,23.5804932562864,24.3608974300091,52.0586093137044,0,0
163.3,23.5978564747173,24.3643534911702,52.0377900341125,0,0
163.4,23.6152165473073,24.3678043721257,52.016979080567,0,0
163.5,23.6325734696216,24.3712500806401,51.9961764497383,0,0
163.6,23.6499272372359,24.3746906244661,51.975382138298,0,0
163.7,23.667277845736,24.3781260113451,51.9545961429189,0,0
163.8,23.684625290718,24.3815562490067,51.9338184602753,0,0
163.9,23.7019695677884,24.3849813451689,51.9130490870427,0,0
164,23.7193106725638,24.3884013075381,51.8922880198981,0,0
164.1,23.7366486006709,24.3918161438093,51.8715352555198,0,0
164.2,23.753983347747,24.3952258616659,51.8507907905871,0,0
164.3,23.7713149094392,24.3986304687797,51.8300546217811,0,0
164.4,23.7886432814049,24.4020299728111,51.809326745784,0,0
164.5,23.8059684593118,24.405424381409,51.7886071592793,0,0
164.6,23.8232904388375,24.4088137022108,51.7678958589518,0,0
164.7,23.8406092156699,24.4121979428424,51.7471928414877,0,0
164.8,23.8579247855069,24.4155771109185,51.7264981035746,0,0
164.9,23.8752371440565,24.4189512140421,51.7058116419013,0,0
165,23.8925462870369,24.4223202598051,51.685133453158,0,0
165.1,23.9098522101762,24.4256842557876,51.6644635340362,0,0
165.2,23.9271549092126,24.4290432095588,51.6438018812286,0,0
165.3,23.9444543798942,24.4323971286763,51.6231484914295,0,0
165.4,23.9617506179795,24.4357460206863,51.6025033613342,0,0
165.5,23.9790436192364,24.439089893124,51.5818664876396,0,0
165.6,23.9963333794433,24.442428753513,51.5612378670437,0,0
165.7,24.0136198943883,24.4457626093657,51.540617496246,0,0
165.8,24.0309031598695,24.4490914681834,51.5200053719471,0,0
165.9,24.0481831716947,24.4524153374559,51.4994014908493,0,0
166,24.0654599256821,24.4557342246621,51.4788058496558,0,0
166.1,24.0827334176594,24.4590481372693,51.4582184450714,0,0
166.2,24.1000036434642,24.4623570827338,51.437639273802,0,0
166.3,24.1172705989441,24.4656610685009,51.417068332555,0,0
166.4,24.1345342799565,24.4689601020045,51.396505618039,0,0
166.5,24.1517946823686,24.4722541906673,51.3759511269641,0,0
166.6,24.1690518020574,24.4755433419012,51.3554048560414,0,0
166.7,24.1863056349097,24.4788275631066,51.3348668019837,0,0
166.8,24.2035561768221,24.4821068616732,51.3143369615047,0,0
166.9,24.220803423701,24.4853812449792,51.2938153313198,0,0
167,24.2380473714624,24.4886507203922,51.2733019081454,0,0
167.1,24.2552880160323,24.4919152952683,51.2527966886994,0,0
167.2,24.272525353346,24.495174976953,51.232299669701,0,0
167.3,24.2897593793489,24.4984297727804,51.2118108478707,0,0
167.4,24.3069900899959,24.5016796900739,51.1913302199302,0,0
167.5,24.3242174812515,24.5049247361458,51.1708577826027,0,0
167.6,24.3414415490901,24.5081649182974,51.1503935326125,0,0
167.7,24.3586622894954,24.5114002438192,51.1299374666854,0,0
167.8,24.375879698461,24.5146307199906,51.1094895815484,0,0
167.9,24.3930937719899,24.5178563540803,51.0890498739298,0,0
168,24.4103045060949,24.5210771533458,51.0686183405593,0,0
168.1,24.4275118967981,24.524293125034,51.0481949781679,0,0
168.2,24.4447159401314,24.5275042763809,51.0277797834878,0,0
168.3,24.461916632136,24.5307106146114,51.0073727532525,0,0
168.4,24.479113968863,24.53391214694,50.986973884197,0,0
168.5,24.4963079463726,24.53710888057,50.9665831730574,0,0
168.6,24.5134985607347,24.540300822694,50.9462006165713,0,0
168.7,24.5306858080286,24.543487980494,50.9258262114773,0,0
168.8,24.5478696843432,24.5466703611411,50.9054599545157,0,0
168.9,24.5650501857766,24.5498479717956,50.8851018424277,0,0
169,24.5822273084367,24.5530208196072,50.8647518719562,0,0
169.1,24.5994010484403,24.5561889117146,50.8444100398451,0,0
169.2,24.6165714019141,24.5593522552463,50.8240763428396,0,0
169.3,24.6337383649938,24.5625108573196,50.8037507776865,0,0
169.4,24.6509019338248,24.5656647250415,50.7834333411337,0,0
169.5,24.6680621045616,24.5688138655081,50.7631240299302,0,0
169.6,24.6852188733681,24.5719582858051,50.7428228408268,0,0
169.7,24.7023722364176,24.5750979930073,50.7225297705751,0,0
169.8,24.7195221898927,24.5782329941791,50.7022448159282,0,0
169.9,24.7366687299851,24.5813632963742,50.6819679736407,0,0
170,24.753811852896,24.5844889066359,50.6616992404681,0,0
170.1,24.7709515548357,24.5876098319968,50.6414386131675,0,0
170.2,24.7880878320239,24.5907260794789,50.6211860884972,0,0
170.3,24.8052206806894,24.5938376560938,50.6009416632168,0,0
170.4,24.8223500970703,24.5969445688425,50.5807053340872,0,0
170.5,24.8394760774138,24.6000468247157,50.5604770978705,0,0
170.6,24.8565986179764,24.6031444306933,50.5402569513302,0,0
170.7,24.8737177150237,24.6062373937451,50.5200448912312,0,0
170.8,24.8908333648304,24.6093257208301,50.4998409143395,0,0
170.9,24.9079455636805,24.6124094188971,50.4796450174224,0,0
171,24.9250543078669,24.6154884948844,50.4594571972487,0,0
171.1,24.9421595936918,24.61856295572,50.4392774505882,0,0
171.2,24.9592614174665,24.6216328083214,50.4191057742121,0,0
171.3,24.9763597755111,24.6246980595957,50.3989421648932,0,0
171.4,24.9934546641551,24.6277587164398,50.3787866194051,0,0
171.5,25.0105460797369,24.6308147857401,50.3586391345229,0,0
171.6,25.027634018604,24.6338662743729,50.3384997070231,0,0
171.7,25.0447184771127,24.6369131892039,50.3183683336834,0,0
171.8,25.0617994516285,24.6399555370888,50.2982450112827,0,0
171.9,25.0788769385259,24.6429933248727,50.2781297366014,0,0
172,25.0959509341884,24.6460265593908,50.2580225064208,0,0
172.1,25.1130214350082,24.6490552474678,50.237923317524,0,0
172.2,25.1300884373867,24.6520793959182,50.2178321666951,0,0
172.3,25.1471519377342,24.6550990115464,50.1977490507194,0,0
172.4,25.1642119324698,24.6581141011466,50.1776739663836,0,0
172.5,25.1812684180216,24.6611246715026,50.1576069104758,0,0
172.6,25.1983213908265,24.6641307293883,50.1375478797852,0,0
172.7,25.2153708473303,24.6671322815673,50.1174968711024,0,0
172.8,25.2324167839878,24.6701293347931,50.0974538812192,0,0
172.9,25.2494591972623,24.673121895809,50.0774189069287,0,0
173,25.2664980836263,24.6761099713484,50.0573919450253,0,0
173.1,25.2835334395609,24.6790935681343,50.0373729923048,0,0
173.2,25.300565261556,24.68207269288,50.017362045564,0,0
173.3,25.3175935461104,24.6850473522884,49.9973591016013,0,0
173.4,25.3346182897314,24.6880175530525,49.9773641572161,0,0
173.5,25.3516394889355,24.6909833018552,49.9573772092093,0,0
173.6,25.3686571402475,24.6939446053695,49.937398254383,0,0
173.7,25.3856712402011,24.6969014702584,49.9174272895405,0,0
173.8,25.4026817853388,24.6998539031747,49.8974643114864,0,0
173.9,25.4196887722117,24.7028019107615,49.8775093170268,0,0
174,25.4366921973794,24.7057454996518,49.8575623029688,0,0
174.1,25.4536920574106,24.7086846764686,49.8376232661208,0,0
174.2,25.4706883488822,24.7116194478251,49.8176922032927,0,0
174.3,25.48768106838,24.7145498203246,49.7977691112954,0,0
